clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
45,2023-05-11,10.8,54,427,343,125,935,1015,20.6,1683838800,9.7,254,4.0,1683856800,13.9,1683871200,0.0,0.0,1009,final,69.3,1015,0,0.0,327,1296,10247,8237,7839,16.6,1683788400,254,8.1,1.1
18,2023-05-12,11.9,54,428,344,125,935,1016,22.8,1683918000,10.9,255,4.0,1683939600,13.3,1683896400,0.0,0.0,1007,final,72.9,1014,0,0.0,343,1298,10265,8258,8239,17.0,1683874800,255,5.9,1.4
55,2023-05-13,13.3,54,428,345,125,935,1017,22.8,1684000800,10.9,259,3.6,1684015200,14.4,1683975600,0.0,0.0,1005,final,76.0,1011,0,0.0,341,1301,10283,8279,8193,17.8,1683961200,259,5.3,1.4
69,2023-05-14,13.8,54,429,346,125,935,1018,24.4,1684094400,10.8,214,4.0,1684108800,16.1,1684047600,0.0,0.0,1007,final,75.3,1013,0,0.0,339,1303,10301,8298,8127,18.4,1684047600,214,5.4,1.4
88,2023-05-15,13.8,54,430,347,125,935,1019,21.7,1684184400,5.2,264,4.0,1684188000,16.7,1684216800,0.0,0.0,1010,final,74.8,1017,0,0.0,218,1306,10318,8318,5238,18.4,1684134000,264,6.8,1.3
67,2023-05-16,13.5,55,431,347,125,935,1020,21.7,1684267200,7.6,267,3.6,1684278000,15.0,1684303200,0.0,0.0,1009,final,79.0,1016,0,0.0,277,1308,10335,8336,6657,17.4,1684220400,267,6.2,1.6
73,2023-05-17,13.2,55,431,348,125,935,1020,21.1,1684350000,10.7,267,3.6,1684368000,14.4,1684324800,0.0,0.0,1006,final,79.7,1012,0,0.0,344,1310,10351,8354,8260,16.9,1684306800,267,7.6,1.3
72,2023-05-18,13.3,55,432,349,125,934,1021,22.8,1684447200,9.8,208,3.6,1684458000,15.6,1684407600,0.0,0.0,1006,final,74.6,1012,0,0.0,338,1312,10367,8372,8118,18.0,1684393200,208,7.2,1.3
98,2023-05-19,13.8,55,433,350,125,934,1022,20.0,1684540800,10.5,258,3.1,1684548000,16.1,1684479600,0.0,0.0,1010,final,78.4,1016,0,0.0,272,1314,10382,8389,6537,17.6,1684479600,258,4.2,1.3
75,2023-05-20,14.2,55,433,350,125,934,1023,22.8,1684609200,10.4,266,3.6,1684638000,16.7,1684645200,0.0,0.0,1011,final,75.0,1017,0,0.0,323,1316,10397,8405,7754,18.8,1684566000,266,6.4,1.3
65,2023-05-21,14.2,55,434,351,125,934,1023,22.2,1684699200,10.2,260,3.6,1684720800,16.1,1684674000,0.0,0.0,1009,final,77.4,1015,0,0.0,325,1318,10411,8421,7800,18.4,1684652400,260,7.6,1.4
100,2023-05-22,14.4,55,434,352,125,934,1024,20.6,1684789200,9.9,250,3.6,1684800000,16.7,1684818000,0.0,0.0,1007,final,80.5,1013,0,0.0,323,1320,10424,8436,7745,17.8,1684738800,250,8.4,1.5
100,2023-05-23,13.9,55,435,352,125,934,1024,18.3,1684882800,7.7,224,3.1,1684872000,16.1,1684832400,0.0,0.0,1007,final,81.8,1013,0,0.0,161,1321,10437,8451,3854,17.1,1684825200,224,3.6,1.4
99,2023-05-24,12.4,55,435,353,125,933,1025,19.4,1684969200,4.8,237,3.1,1684958400,15.0,1684933200,0.0,0.0,1007,final,74.8,1013,0,0.0,155,1323,10448,8465,3725,17.1,1684911600,237,6.0,1.6
99,2023-05-25,10.3,55,436,353,125,933,1025,19.4,1685044800,6.4,190,3.6,1685030400,16.1,1685080800,0.0,0.0,1005,final,62.9,1012,0,0.0,195,1324,10460,8478,4687,17.5,1684998000,190,9.2,1.6
88,2023-05-26,10.4,55,436,354,125,933,1026,20.0,1685127600,6.3,262,4.0,1685145600,15.0,1685102400,0.0,0.0,1007,final,64.5,1014,0,0.0,147,1326,10470,8491,3535,17.3,1685084400,262,6.7,1.5
67,2023-05-27,11.6,55,437,354,125,933,1026,20.6,1685221200,9.6,247,4.0,1685235600,15.6,1685170800,0.0,0.0,1008,final,68.5,1014,0,0.0,310,1327,10480,8503,7444,17.5,1685170800,247,9.8,1.2
95,2023-05-28,12.6,55,437,355,125,933,1027,20.0,1685307600,4.3,204,3.6,1685296800,15.0,1685260800,0.0,0.0,1007,final,73.4,1013,0,0.0,104,1328,10489,8515,2494,17.5,1685257200,204,8.4,1.4
92,2023-05-29,12.9,55,437,355,125,933,1027,21.1,1685401200,4.5,265,3.6,1685401200,16.7,1685361600,0.0,0.0,1008,final,71.4,1014,0,0.0,111,1329,10498,8526,2673,18.2,1685343600,265,7.6,1.4
94,2023-05-30,11.3,55,438,356,125,932,1027,20.6,1685476800,3.5,258,4.5,1685480400,16.1,1685512800,0.0,0.0,1007,final,66.0,1014,0,0.0,98,1330,10506,8536,2358,17.8,1685430000,258,7.2,1.5
100,2023-05-31,11.1,55,438,356,125,932,1028,20.0,1685556000,3.5,251,3.1,1685577600,16.1,1685530800,0.0,0.0,1006,final,66.8,1012,0,0.0,114,1331,10513,8546,2737,17.4,1685516400,251,7.2,1.4
100,2023-06-01,12.2,55,438,356,125,932,1028,19.4,1685660400,4.2,259,2.7,1685682000,16.7,1685620800,0.0,0.0,1007,final,70.5,1013,0,0.0,102,1332,10520,8555,2446,17.6,1685602800,259,7.6,1.4
59,2023-06-02,11.9,56,439,357,125,932,1028,21.7,1685739600,9.4,253,4.5,1685746800,16.1,1685772000,0.0,0.0,1008,final,66.3,1014,0,0.0,227,1333,10526,8564,5448,18.5,1685689200,253,5.8,1.7
31,2023-06-03,12.5,56,439,357,125,932,1029,22.2,1685822400,9.7,256,4.5,1685833200,15.0,1685793600,0.0,0.0,1006,final,70.0,1013,0,0.0,334,1334,10532,8572,8024,18.3,1685775600,256,7.3,1.2
83,2023-06-04,13.1,56,439,357,125,932,1029,21.7,1685916000,9.9,266,4.5,1685926800,16.7,1685869200,0.0,0.0,1005,final,74.0,1012,0,0.0,303,1334,10537,8580,7263,17.8,1685862000,266,6.0,1.5
100,2023-06-05,11.8,56,439,358,125,931,1029,20.0,1686006000,6.5,262,3.1,1686020400,15.6,1685973600,0.0,0.0,1005,final,71.7,1012,0,0.0,143,1335,10542,8587,3422,17.0,1685948400,262,8.0,2.1
91,2023-06-06,10.0,56,439,358,125,931,1029,19.4,1686074400,4.0,206,4.0,1686096000,16.1,1686049200,0.0,0.0,1006,final,62.0,1012,0,0.0,112,1337,10546,8593,2689,17.4,1686034800,206,6.0,1.5
71,2023-06-07,11.9,56,440,358,125,931,1029,21.1,1686178800,3.5,259,4.5,1686186000,16.1,1686128400,0.3,0.3,1008,final,69.2,1014,0,0.0,103,1338,10549,8599,2481,17.7,1686121200,259,6.0,1.3
34,2023-06-08,12.7,56,440,359,125,931,1029,22.2,1686254400,6.8,208,4.0,1686265200,15.0,1686225600,0.0,0.0,1009,final,72.6,1016,0,0.0,250,1339,10553,8605,6003,17.9,1686207600,208,7.1,1.3
70,2023-06-09,13.3,56,440,359,125,931,1029,20.6,1686344400,3.6,199,4.0,1686362400,15.6,1686312000,0.0,0.0,1009,final,75.0,1016,0,0.0,102,1340,10557,8610,2440,17.8,1686294000,199,5.5,1.4
91,2023-06-10,13.4,56,440,359,125,931,1030,20.6,1686427200,3.5,258,3.6,1686441600,16.1,1686384000,0.0,0.0,1006,final,75.3,1012,0,0.0,87,1341,10561,8614,2081,17.9,1686380400,258,5.2,1.5
100,2023-06-11,12.9,56,440,359,125,931,1030,20.0,1686517200,3.5,192,3.1,1686531600,16.7,1686488400,0.0,0.0,1006,final,72.8,1013,0,0.0,109,1342,10564,8618,2617,17.9,1686466800,192,7.6,1.6
87,2023-06-12,12.5,56,440,359,125,930,1030,22.2,1686600000,3.8,259,4.0,1686607200,16.7,1686556800,0.0,0.0,1010,final,68.1,1016,0,0.0,124,1343,10567,8622,2969,18.7,1686553200,259,5.8,1.5
71,2023-06-13,13.1,56,440,359,125,930,1030,21.1,1686686400,9.8,259,3.6,1686704400,16.1,1686722400,0.0,0.0,1009,final,71.4,1016,0,0.0,253,1343,10570,8625,6072,18.5,1686639600,259,10.0,1.4
84,2023-06-14,13.5,56,441,359,125,930,1030,19.4,1686780000,7.3,261,3.1,1686783600,15.6,1686740400,0.0,0.0,1007,final,78.0,1014,0,0.0,183,1344,10573,8627,4394,17.5,1686726000,261,4.4,1.4
100,2023-06-15,13.7,56,441,360,125,930,1030,21.1,1686862800,8.1,204,3.6,1686870000,17.2,1686819600,0.0,0.0,1006,final,73.5,1013,0,0.0,154,1344,10575,8629,3704,18.6,1686812400,204,7.6,1.4
62,2023-06-16,14.5,56,441,360,125,930,1030,22.8,1686949200,10.0,257,4.0,1686956400,17.2,1686981600,0.0,0.0,1008,final,74.5,1014,0,0.0,280,1345,10576,8630,6724,19.3,1686898800,257,8.8,1.6
56,2023-06-17,15.1,56,441,360,125,930,1030,25.6,1687024800,10.9,265,5.4,1687035600,17.2,1686988800,0.0,0.0,1007,final,74.4,1014,0,0.0,359,1345,10577,8631,8618,20.1,1686985200,265,7.5,1.5
78,2023-06-18,14.5,56,441,360,125,930,1030,22.2,1687122000,10.6,257,4.0,1687125600,17.2,1687150800,0.0,0.0,1006,final,74.5,1012,0,0.0,323,1345,10577,8631,7746,19.2,1687071600,257,5.2,1.7
72,2023-06-19,13.5,56,441,360,125,930,1029,22.8,1687208400,7.8,199,3.6,1687222800,16.7,1687240800,0.0,0.0,1007,final,70.5,1013,0,0.0,231,1345,10577,8631,5547,19.1,1687158000,199,9.6,1.6
19,2023-06-20,13.1,56,441,360,125,929,1029,23.9,1687284000,9.3,259,4.5,1687294800,15.6,1687255200,0.0,0.0,1008,final,66.2,1015,0,0.0,355,1345,10576,8630,8511,19.9,1687244400,259,7.3,1.4
0,2023-06-21,12.6,56,441,360,125,929,1029,25.0,1687370400,9.2,260,4.5,1687384800,15.6,1687348800,0.0,0.0,1007,final,63.5,1014,0,0.0,357,1345,10574,8629,8575,20.3,1687330800,260,6.6,1.6
33,2023-06-22,12.1,56,441,359,125,929,1029,23.3,1687460400,10.3,163,4.0,1687474800,15.6,1687500000,0.0,0.0,1008,final,67.6,1014,0,0.0,348,1345,10572,8627,8344,18.5,1687417200,163,8.8,1.8
34,2023-06-23,10.7,56,440,359,125,929,1029,22.8,1687546800,10.8,170,4.5,1687568400,15.0,1687518000,0.0,0.0,1009,final,61.9,1016,0,0.0,342,1345,10569,8624,8201,18.5,1687503600,170,7.2,1.5
6,2023-06-24,12.5,56,440,359,125,929,1029,25.0,1687636800,10.1,264,5.4,1687644000,14.4,1687608000,0.0,0.0,1009,final,66.9,1016,0,0.0,310,1344,10565,8621,7428,19.1,1687590000,264,7.0,1.3
28,2023-06-25,12.6,56,440,359,125,929,1029,24.4,1687723200,10.8,244,4.0,1687723200,15.6,1687687200,0.0,0.0,1010,final,68.5,1016,0,0.0,350,1344,10561,8618,8408,18.9,1687676400,244,6.8,1.3
1,2023-06-26,13.1,56,440,359,125,929,1028,22.8,1687816800,11.0,211,4.5,1687824000,15.0,1687780800,0.0,0.0,1007,final,69.4,1013,0,0.0,358,1343,10556,8613,8594,19.1,1687762800,211,6.3,1.4
5,2023-06-27,13.2,56,440,359,125,929,1028,24.4,1687888800,10.9,252,3.6,1687914000,15.6,1687867200,0.0,0.0,1005,final,68.4,1011,0,0.0,359,1342,10550,8609,8607,19.5,1687849200,252,6.3,1.4
46,2023-06-28,13.3,56,439,358,125,929,1028,23.3,1687986000,9.8,186,4.0,1687993200,16.7,1687946400,0.0,0.0,1005,final,69.9,1012,0,0.0,344,1342,10543,8604,8246,19.1,1687935600,186,5.4,1.6
32,2023-06-29,13.8,56,439,358,125,929,1028,24.4,1688065200,11.2,222,4.0,1688076000,16.1,1688025600,0.0,0.0,1006,final,71.0,1012,0,0.0,351,1341,10536,8598,8417,19.5,1688022000,222,6.8,1.4
23,2023-06-30,14.7,56,439,358,125,928,1027,24.4,1688151600,11.2,252,3.6,1688158800,15.0,1688126400,0.0,0.0,1005,final,77.5,1012,0,0.0,355,1340,10527,8592,8530,18.9,1688108400,252,6.8,1.7
44,2023-07-01,15.4,56,438,358,125,928,1027,26.1,1688234400,11.2,154,4.0,1688263200,17.0,1688212800,0.0,0.0,1006,final,73.7,1012,0,0.0,356,1339,10518,8585,8551,20.5,1688194800,154,6.0,1.3
33,2023-07-02,15.5,56,438,357,125,928,1027,26.1,1688324400,11.0,261,3.6,1688342400,16.7,1688364000,0.0,0.0,1005,final,76.0,1012,0,0.0,357,1338,10509,8578,8566,20.1,1688281200,261,7.5,1.3
52,2023-07-03,15.1,56,437,357,125,928,1026,26.1,1688410800,9.1,254,3.6,1688436000,15.6,1688389200,0.0,0.0,1005,final,78.8,1012,0,0.0,343,1336,10498,8570,8220,19.2,1688367600,254,6.4,1.1
46,2023-07-04,13.9,56,437,357,125,928,1026,25.0,1688497200,11.0,194,4.0,1688511600,15.6,1688536800,0.0,0.0,1006,final,72.8,1013,0,0.0,355,1335,10487,8561,8530,19.2,1688454000,194,6.1,1.5
44,2023-07-05,13.4,56,436,356,125,928,1026,25.6,1688580000,11.2,252,4.0,1688598000,15.7,1688540400,0.0,0.0,1007,final,69.8,1014,0,0.0,356,1334,10475,8553,8533,19.4,1688540400,252,5.8,1.2
27,2023-07-06,13.7,56,436,356,125,928,1025,24.4,1688670000,10.8,255,4.0,1688670000,15.6,1688637600,0.0,0.0,1006,final,72.1,1012,0,0.0,355,1332,10463,8543,8523,19.2,1688626800,255,7.2,1.6
41,2023-07-07,13.3,55,435,356,125,928,1025,24.4,1688756400,10.8,185,3.6,1688767200,16.1,1688713200,0.0,0.0,1004,final,67.6,1011,0,0.0,354,1330,10450,8533,8503,19.7,1688713200,185,5.7,1.6
27,2023-07-08,14.1,55,435,355,125,928,1024,25.6,1688839200,11.0,255,3.6,1688864400,16.7,1688806800,0.0,0.0,1004,final,69.8,1010,0,0.0,355,1329,10436,8523,8519,20.0,1688799600,255,8.1,1.3
39,2023-07-09,14.2,55,434,355,125,928,1024,25.0,1688929200,10.9,249,4.0,1688947200,17.2,1688893200,0.0,0.0,1006,final,69.3,1012,0,0.0,351,1327,10422,8512,8420,20.2,1688886000,249,5.8,1.6
0,2023-07-10,14.2,55,434,354,125,928,1023,28.3,1689012000,11.2,223,3.6,1689026400,16.1,1688990400,0.0,0.0,1006,final,65.7,1012,0,0.0,354,1325,10407,8500,8499,21.2,1688972400,223,6.1,1.4
5,2023-07-11,14.4,55,433,354,125,928,1023,27.8,1689112800,11.2,270,3.6,1689116400,16.7,1689076800,0.0,0.0,1007,final,64.4,1014,0,0.0,353,1323,10391,8488,8464,22.1,1689058800,270,5.0,1.2
0,2023-07-12,10.7,55,432,353,124,928,1022,30.6,1689188400,10.5,263,3.6,1689224400,17.8,1689163200,0.0,0.0,1008,final,47.8,1014,0,0.0,353,1320,10376,8476,8475,24.1,1689145200,263,7.6,1.4
0,2023-07-13,10.9,55,432,353,124,928,1022,32.2,1689271200,11.1,253,3.6,1689282000,17.7,1689249600,0.0,0.0,1006,final,46.2,1013,0,0.0,349,1318,10360,8463,8382,24.4,1689231600,253,5.9,1.2
0,2023-07-14,13.7,55,431,352,124,927,1021,31.7,1689361200,11.1,251,3.6,1689375600,17.8,1689332400,0.0,0.0,1004,final,56.4,1011,0,0.0,352,1316,10344,8449,8449,24.0,1689318000,251,5.8,1.1
0,2023-07-15,16.3,55,430,351,124,927,1020,28.3,1689447600,11.0,260,4.0,1689462000,18.3,1689422400,0.0,0.0,1004,final,68.1,1010,0,0.0,350,1313,10328,8435,8396,22.8,1689404400,260,5.7,1.4
0,2023-07-16,17.3,55,430,351,124,927,1020,28.9,1689530400,10.6,264,3.6,1689544800,19.4,1689508800,0.0,0.0,1005,final,69.8,1012,0,0.0,349,1310,10313,8421,8382,23.5,1689490800,264,5.9,1.4
3,2023-07-17,17.8,54,429,350,124,927,1019,31.7,1689624000,10.6,267,3.6,1689638400,20.0,1689598800,0.0,0.0,1006,final,70.0,1012,0,0.0,338,1307,10298,8406,8103,24.1,1689577200,267,5.1,1.3
0,2023-07-18,17.1,54,428,350,124,927,1018,29.4,1689710400,11.0,254,4.0,1689724800,19.4,1689681600,0.0,0.0,1007,final,67.6,1013,0,0.0,350,1304,10284,8391,8391,23.9,1689663600,254,6.3,1.1
0,2023-07-19,15.6,54,428,349,124,927,1018,30.6,1689793200,11.0,265,4.5,1689811200,19.4,1689764400,0.0,0.0,1008,final,61.3,1014,0,0.0,349,1301,10271,8375,8375,24.3,1689750000,265,5.6,1.2
0,2023-07-20,16.2,54,427,348,124,927,1017,30.6,1689883200,8.4,259,4.5,1689890400,19.4,1689854400,0.0,0.0,1007,final,61.8,1013,0,0.0,329,1298,10260,8359,7891,24.6,1689836400,259,5.2,1.1
0,2023-07-21,16.9,54,427,348,124,927,1016,28.3,1689966000,5.6,256,3.6,1690002000,18.9,1689940800,0.0,0.0,1006,final,69.6,1012,0,0.0,267,1295,10250,8342,6408,23.1,1689922800,256,4.6,1.2
15,2023-07-22,16.9,54,427,347,124,927,1015,27.8,1690052400,9.5,265,3.6,1690074000,17.8,1690027200,0.0,0.0,1004,final,72.0,1010,0,0.0,335,1292,10240,8325,8035,22.7,1690009200,265,5.0,1.4
27,2023-07-23,17.5,54,426,346,124,927,1014,31.1,1690142400,4.7,201,4.5,1690146000,19.4,1690110000,0.0,0.0,1006,final,73.5,1012,0,0.0,195,1290,10231,8308,4669,22.8,1690095600,201,6.8,1.3
0,2023-07-24,17.9,54,426,345,124,927,1013,28.9,1690225200,9.5,218,4.5,1690232400,20.6,1690200000,0.0,0.0,1008,final,69.4,1014,0,0.0,344,1289,10221,8290,8257,24.1,1690182000,218,6.5,1.2
0,2023-07-25,17.6,54,425,345,124,927,1012,31.7,1690318800,10.9,259,3.6,1690318800,20.0,1690286400,0.0,0.0,1007,final,65.4,1013,0,0.0,345,1287,10211,8272,8270,25.1,1690268400,259,5.2,1.2
0,2023-07-26,16.8,54,425,344,124,927,1011,32.8,1690398000,9.8,254,3.6,1690419600,21.1,1690372800,0.0,0.0,1006,final,59.0,1012,0,0.0,335,1286,10201,8253,8031,26.2,1690354800,254,6.5,1.1
0,2023-07-27,16.9,53,425,343,124,927,1010,32.2,1690484400,10.9,258,5.4,1690498800,21.1,1690459200,0.0,0.0,1005,final,59.6,1012,0,0.0,343,1284,10190,8233,8233,25.9,1690441200,258,5.9,1.3
0,2023-07-28,18.5,53,424,342,124,927,1009,29.4,1690567200,10.7,256,3.6,1690592400,21.1,1690545600,0.0,0.0,1006,final,71.1,1012,0,0.0,334,1282,10179,8213,8014,24.4,1690527600,256,5.4,1.4
0,2023-07-29,18.4,53,424,341,124,927,1008,31.7,1690657200,8.0,261,4.0,1690675200,21.1,1690614000,0.0,0.0,1006,final,68.9,1013,0,0.0,333,1281,10167,8192,7982,24.8,1690614000,261,5.8,1.3
1,2023-07-30,18.8,53,423,340,124,927,1007,30.6,1690758000,5.9,263,3.6,1690758000,21.1,1690722000,0.0,0.0,1005,final,69.8,1012,0,0.0,184,1279,10155,8171,4414,24.9,1690700400,263,9.0,1.2
0,2023-07-31,18.8,53,423,340,124,927,1006,32.2,1690830000,5.3,252,3.1,1690840800,22.2,1690801200,0.0,0.0,1006,final,66.6,1013,0,0.0,208,1277,10143,8149,5000,26.0,1690786800,252,6.1,1.7
0,2023-08-01,18.2,53,422,339,124,926,1005,31.1,1690916400,5.5,254,3.6,1690938000,21.1,1690956000,0.0,0.0,1008,final,66.5,1014,0,0.0,257,1275,10131,8127,6172,25.2,1690873200,254,5.5,0.9
0,2023-08-02,15.7,53,422,338,124,926,1003,29.4,1690999200,10.5,257,3.6,1691010000,20.0,1690974000,0.0,0.0,1008,final,61.4,1015,0,0.0,337,1273,10117,8103,8085,24.0,1690959600,257,6.6,1.1
0,2023-08-03,14.9,53,421,337,124,926,1002,27.8,1691089200,10.6,257,4.5,1691103600,17.8,1691064000,0.0,0.0,1008,final,64.1,1014,0,0.0,336,1271,10104,8080,8071,22.6,1691046000,257,5.7,1.4
15,2023-08-04,16.1,53,420,336,124,926,1001,27.8,1691175600,10.6,252,4.0,1691197200,18.9,1691146800,0.0,0.0,1006,final,67.5,1012,0,0.0,335,1269,10090,8056,8049,22.7,1691132400,252,8.1,1.4
0,2023-08-05,17.4,53,420,335,124,926,999,28.3,1691269200,10.5,258,4.0,1691272800,18.9,1691236800,0.0,0.0,1005,final,70.8,1011,0,0.0,334,1267,10076,8031,8020,23.4,1691218800,258,7.1,1.3
5,2023-08-06,17.9,53,419,334,124,926,998,30.0,1691348400,10.6,248,3.6,1691370000,18.9,1691319600,0.0,0.0,1007,final,72.7,1013,0,0.0,333,1265,10061,8006,8003,23.5,1691305200,248,6.5,1.3
35,2023-08-07,17.0,53,419,332,124,926,996,31.1,1691434800,10.5,80,3.1,1691452800,20.0,1691413200,0.0,0.0,1009,final,67.4,1015,0,0.0,332,1263,10046,7980,7972,24.0,1691391600,80,6.3,1.3
3,2023-08-08,16.2,53,418,331,124,926,995,31.1,1691524800,7.4,187,3.1,1691517600,18.9,1691496000,0.0,0.0,1009,final,65.7,1015,0,0.0,311,1260,10030,7953,7463,23.9,1691478000,187,6.3,1.4
44,2023-08-09,17.8,52,417,330,124,926,993,27.8,1691604000,7.7,265,3.6,1691622000,20.0,1691643600,0.5,0.5,1007,final,73.8,1013,0,0.0,277,1258,10014,7926,6642,22.9,1691564400,265,6.0,1.1
74,2023-08-10,16.9,52,417,329,123,926,991,27.8,1691697600,5.6,218,4.0,1691708400,20.0,1691733600,0.0,0.0,1007,final,70.6,1014,0,0.0,227,1256,9997,7898,5443,22.8,1691650800,218,6.0,1.5
70,2023-08-11,17.3,52,416,328,123,926,990,25.6,1691784000,7.7,261,5.4,1691794800,20.0,1691737200,0.0,0.0,1008,final,73.6,1014,0,0.0,288,1253,9979,7870,6921,22.3,1691737200,261,9.2,1.4
42,2023-08-12,17.5,52,415,327,123,925,988,27.8,1691870400,10.2,253,4.0,1691895600,20.0,1691841600,0.0,0.0,1008,final,71.8,1015,0,0.0,321,1251,9962,7841,7702,23.1,1691823600,253,5.7,1.5
23,2023-08-13,17.9,52,414,325,123,925,986,27.2,1691953200,10.2,260,4.5,1691964000,19.4,1691928000,0.0,0.0,1007,final,75.2,1013,0,0.0,317,1248,9943,7812,7605,22.7,1691910000,260,7.2,1.3
56,2023-08-14,18.0,52,414,324,123,925,984,27.2,1692036000,10.3,257,4.0,1692043200,19.4,1692010800,0.0,0.0,1007,final,78.1,1013,0,0.0,319,1246,9924,7781,7657,22.2,1691996400,257,7.4,1.4
43,2023-08-15,17.8,52,413,323,123,925,982,26.7,1692126000,9.9,249,4.0,1692140400,19.4,1692100800,0.0,0.0,1007,final,76.2,1013,0,0.0,322,1243,9904,7751,7727,22.4,1692082800,249,6.8,1.1
4,2023-08-16,17.4,52,412,322,123,925,980,28.9,1692212400,10.2,221,4.5,1692226800,19.4,1692176400,0.0,0.0,1005,final,70.0,1012,0,0.0,322,1240,9884,7720,7718,23.5,1692169200,221,7.7,1.6
17,2023-08-17,17.2,52,411,320,123,925,978,28.3,1692295200,10.1,250,4.0,1692306000,18.9,1692277200,0.0,0.0,1004,final,75.1,1010,0,0.0,320,1237,9863,7688,7684,22.1,1692255600,250,7.4,1.2
23,2023-08-18,16.0,51,410,319,123,925,976,27.2,1692381600,9.9,250,3.6,1692403200,18.3,1692349200,0.0,0.0,1004,final,70.0,1010,0,0.0,317,1234,9842,7655,7602,22.2,1692342000,250,6.0,1.1
2,2023-08-19,16.0,51,409,318,123,924,974,26.1,1692468000,3.1,249,3.1,1692496800,17.8,1692450000,0.0,0.0,1003,final,67.9,1009,0,0.0,93,1231,9819,7622,2228,22.5,1692428400,249,4.5,1.1
89,2023-08-20,20.4,51,408,316,123,924,972,26.1,1692532800,3.1,165,4.5,1692583200,20.6,1692597600,58.3,58.3,996,final,86.3,1003,0,0.0,46,1228,9797,7589,1096,23.0,1692514800,165,12.0,1.9
51,2023-08-21,16.7,51,407,315,123,924,969,26.7,1692648000,7.2,175,6.7,1692608400,18.9,1692622800,6.3,6.3,1008,final,74.0,1014,0,0.0,252,1225,9773,7555,6059,21.9,1692601200,175,10.8,1.9
0,2023-08-22,16.7,51,406,313,123,924,967,27.2,1692727200,9.9,265,4.0,1692745200,18.9,1692709200,0.0,0.0,1007,final,70.0,1013,0,0.0,313,1222,9748,7520,7514,22.8,1692687600,265,6.7,1.3
1,2023-08-23,17.0,51,405,312,123,924,965,27.8,1692813600,9.8,257,5.4,1692831600,18.9,1692795600,0.0,0.0,1005,final,69.8,1011,0,0.0,312,1218,9723,7485,7485,23.1,1692774000,257,6.6,1.0
56,2023-08-24,17.0,51,404,310,123,923,962,25.6,1692907200,9.3,252,3.6,1692910800,18.9,1692943200,0.0,0.0,1007,final,76.5,1013,0,0.0,301,1215,9697,7449,7233,21.5,1692860400,252,7.5,1.4
11,2023-08-25,16.2,50,403,309,122,923,960,25.6,1692993600,9.7,251,3.6,1693008000,17.2,1692968400,0.0,0.0,1007,final,73.2,1013,0,0.0,309,1211,9670,7412,7407,21.6,1692946800,251,8.2,1.1
1,2023-08-26,15.8,50,402,307,122,923,957,28.3,1693076400,9.6,258,4.0,1693094400,17.8,1693054800,0.0,0.0,1006,final,67.1,1013,0,0.0,307,1208,9642,7375,7370,22.8,1693033200,258,5.3,1.0
0,2023-08-27,15.5,50,401,306,122,923,954,31.1,1693166400,9.6,257,3.6,1693177200,18.3,1693141200,0.0,0.0,1005,final,62.0,1011,0,0.0,306,1204,9613,7338,7334,24.2,1693119600,257,6.4,0.9
0,2023-08-28,15.6,50,399,304,122,922,952,35.0,1693249200,9.5,274,4.0,1693267200,20.6,1693216800,0.0,0.0,1003,final,55.8,1010,0,0.0,304,1200,9583,7300,7296,26.1,1693206000,274,6.6,1.1
0,2023-08-29,16.2,50,398,303,122,922,949,33.3,1693342800,9.5,264,3.6,1693350000,20.0,1693310400,0.0,0.0,1003,final,57.8,1009,0,0.0,303,1196,9553,7262,7262,26.2,1693292400,264,5.0,1.1
0,2023-08-30,16.7,50,397,301,122,922,946,33.9,1693422000,9.4,254,3.1,1693436400,20.0,1693400400,0.0,0.0,1003,final,59.6,1009,0,0.0,301,1192,9521,7223,7219,26.0,1693378800,254,5.5,1.2
25,2023-08-31,18.6,50,395,299,122,921,943,29.4,1693508400,9.2,230,3.1,1693522800,20.0,1693479600,0.0,0.0,1002,final,74.4,1009,0,0.0,297,1188,9488,7183,7140,23.8,1693465200,230,5.6,1.3
64,2023-09-01,17.4,49,394,298,122,921,940,27.8,1693594800,7.5,122,3.6,1693616400,21.1,1693551600,0.0,0.0,1004,final,67.7,1011,0,0.0,263,1184,9454,7143,6304,24.0,1693551600,122,9.6,1.6
100,2023-09-02,19.0,49,392,296,122,921,937,26.1,1693695600,2.9,213,3.1,1693702800,20.6,1693659600,0.0,0.0,1009,final,79.2,1015,0,0.0,64,1179,9419,7103,1542,22.9,1693638000,213,8.0,1.6
54,2023-09-03,15.3,49,391,294,121,920,934,25.6,1693767600,3.6,245,4.5,1693760400,20.0,1693803600,0.0,0.0,1009,final,64.0,1015,0,0.0,135,1175,9383,7062,3236,22.7,1693724400,245,7.9,1.5
13,2023-09-04,15.8,49,389,293,121,920,931,25.0,1693861200,7.6,195,3.6,1693868400,18.9,1693832400,0.0,0.0,1006,final,69.9,1012,0,0.0,244,1170,9346,7021,5858,21.7,1693810800,195,6.4,1.0
