clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
71,2023-09-11,14.3,47,380,281,120,919,907,32.8,1694469600,5.0,222,6.9,1694476800,22.8,1694430000,0.0,0.0,980,final,47.0,1011,0,,165,1124,9119,6736,3969,26.8,1694415600,222,8.2,2.2
30,2023-09-12,14.9,47,379,279,119,919,903,31.7,1694552400,8.5,265,7.6,1694559600,19.2,1694584800,0.0,0.0,980,final,56.3,1011,0,,279,1120,9095,6693,6693,24.8,1694502000,265,9.6,3.0
45,2023-09-13,15.6,47,378,277,119,918,900,28.3,1694642400,8.2,228,6.5,1694646000,17.8,1694595600,0.0,0.0,981,final,71.4,1012,0,,276,1117,9070,6650,6626,21.6,1694588400,228,8.8,2.6
42,2023-09-14,15.2,46,377,275,119,917,896,28.3,1694732400,8.3,217,7.0,1694736000,16.7,1694692800,0.0,0.0,981,final,73.7,1012,0,,275,1113,9045,6607,6601,20.5,1694674800,217,8.8,3.0
55,2023-09-15,15.7,46,376,273,119,917,892,26.1,1694818800,8.1,228,6.5,1694829600,17.2,1694779200,0.0,0.0,981,final,76.9,1013,0,,273,1109,9020,6563,6552,20.1,1694761200,228,8.0,2.6
83,2023-09-16,16.2,46,375,272,119,916,888,22.8,1694905200,8.1,230,5.6,1694916000,18.3,1694854800,0.0,0.0,982,final,80.7,1013,0,,266,1106,8993,6518,6375,19.7,1694847600,230,9.2,2.3
98,2023-09-17,16.4,46,374,270,119,916,884,22.8,1694991600,7.7,252,5.6,1695016800,17.8,1694944800,0.0,0.0,982,final,81.3,1014,0,,255,1102,8966,6473,6118,19.8,1694934000,252,8.4,2.6
58,2023-09-18,14.1,46,372,268,118,915,880,26.7,1695074400,7.9,271,7.6,1695081600,17.0,1695103200,0.0,0.0,982,final,67.1,1013,0,,263,1098,8939,6428,6310,20.8,1695020400,271,9.3,3.2
12,2023-09-19,14.0,46,371,266,118,915,876,27.2,1695164400,7.9,211,7.4,1695171600,15.0,1695128400,0.0,0.0,980,final,71.8,1012,0,,266,1094,8910,6383,6382,19.8,1695106800,211,8.4,2.3
81,2023-09-20,13.5,45,370,264,118,914,872,25.0,1695247200,7.3,252,7.9,1695261600,16.7,1695214800,0.0,0.0,979,final,70.2,1010,0,,234,1090,8881,6337,5625,19.5,1695193200,252,9.6,3.4
79,2023-09-21,13.1,45,369,262,118,913,868,23.9,1695333600,3.9,245,6.5,1695337200,16.3,1695362400,0.0,0.0,980,final,68.5,1012,0,,158,1086,8851,6290,3797,19.2,1695279600,245,8.4,3.3
84,2023-09-22,12.5,45,368,260,118,913,863,25.0,1695412800,3.6,220,5.8,1695423600,14.4,1695391200,0.0,0.0,982,final,67.5,1014,0,,109,1081,8820,6244,2613,19.2,1695366000,220,7.6,2.2
23,2023-09-23,13.0,45,366,258,118,912,859,28.3,1695510000,7.7,236,6.1,1695513600,16.1,1695470400,0.0,0.0,982,final,62.8,1014,0,,258,1077,8789,6197,6188,21.3,1695452400,236,7.6,2.0
8,2023-09-24,13.3,45,365,256,117,911,855,30.0,1695592800,7.6,250,6.5,1695600000,14.0,1695564000,0.0,0.0,983,final,66.1,1014,0,,256,1073,8757,6149,6138,21.1,1695538800,250,8.4,2.0
7,2023-09-25,13.6,45,363,254,117,911,850,28.9,1695679200,7.6,235,6.7,1695682800,15.0,1695643200,0.0,0.0,984,final,66.7,1015,0,,254,1068,8724,6102,6096,20.7,1695625200,235,8.8,2.3
0,2023-09-26,11.3,44,362,252,117,910,846,30.6,1695765600,7.5,191,6.1,1695769200,16.1,1695726000,0.0,0.0,982,final,53.4,1014,0,,252,1064,8690,6054,6044,22.3,1695711600,191,8.8,1.8
56,2023-09-27,11.4,44,361,250,117,909,841,31.7,1695852000,5.2,157,6.5,1695859200,15.6,1695819600,0.0,0.0,979,final,51.0,1011,0,,219,1059,8655,6006,5264,22.7,1695798000,157,8.4,2.3
14,2023-09-28,14.5,44,359,248,117,908,837,27.2,1695934800,7.3,244,7.2,1695942000,15.0,1695909600,0.0,0.0,978,final,72.4,1010,0,,248,1055,8620,5957,5956,20.1,1695884400,244,9.8,3.3
77,2023-09-29,14.1,44,358,246,116,907,832,23.9,1696024800,7.2,234,7.4,1696028400,16.7,1696003200,0.0,0.0,978,final,75.2,1010,0,,242,1050,8584,5909,5812,18.9,1695970800,234,10.9,3.4
92,2023-09-30,12.5,44,356,244,116,907,827,20.0,1696100400,3.2,236,10.3,1696107600,15.3,1696140000,1.0,1.0,978,final,73.5,1009,0,,144,1045,8546,5860,3464,17.4,1696057200,236,12.4,5.3
70,2023-10-01,8.9,43,355,242,116,906,823,20.6,1696197600,3.9,232,6.7,1696208400,13.3,1696165200,0.0,0.0,979,final,63.7,1011,0,,178,1040,8508,5811,4278,16.4,1696143600,232,9.8,3.3
15,2023-10-02,9.5,43,353,240,116,905,818,23.9,1696284000,7.0,185,7.4,1696291200,11.7,1696251600,0.0,0.0,982,final,63.9,1014,0,,238,1035,8469,5762,5724,16.9,1696230000,185,10.4,2.3
14,2023-10-03,9.1,43,351,238,116,904,813,28.9,1696370400,6.9,158,7.2,1696381200,13.3,1696338000,0.0,0.0,981,final,51.9,1012,0,,229,1030,8430,5713,5502,20.9,1696316400,158,8.8,2.5
0,2023-10-04,7.2,43,350,236,115,903,809,34.4,1696453200,6.9,61,10.5,1696449600,16.1,1696417200,0.0,0.0,980,final,36.5,1011,0,,236,1025,8389,5664,5664,25.2,1696402800,61,13.7,3.6
0,2023-10-05,7.0,42,348,234,115,902,804,36.7,1696543200,6.8,197,6.5,1696543200,18.9,1696507200,0.0,0.0,981,final,30.2,1012,0,,234,1019,8348,5615,5615,27.2,1696489200,197,9.8,2.3
0,2023-10-06,8.4,42,346,232,115,901,799,37.8,1696629600,6.7,155,6.9,1696636800,18.3,1696597200,0.0,0.0,980,final,34.3,1010,0,,232,1014,8305,5565,5565,27.1,1696575600,155,7.6,1.8
26,2023-10-07,9.7,42,344,230,115,900,794,36.7,1696716000,6.6,187,6.3,1696723200,18.9,1696680000,0.0,0.0,979,final,38.0,1009,0,,230,1008,8262,5516,5516,26.9,1696662000,187,7.2,2.2
37,2023-10-08,11.5,42,342,228,114,899,789,34.4,1696798800,4.3,194,6.5,1696802400,19.4,1696770000,0.0,0.0,979,final,43.1,1009,0,,210,1003,8218,5467,5039,26.2,1696748400,194,8.4,2.1
30,2023-10-09,12.7,42,341,226,114,898,784,30.6,1696881600,6.0,225,7.7,1696885200,18.3,1696860000,0.0,0.0,977,final,54.8,1008,0,,222,997,8174,5417,5318,23.0,1696834800,225,8.4,2.3
39,2023-10-10,13.8,41,339,224,114,897,779,25.6,1696971600,6.3,231,6.7,1696986000,13.9,1696942800,0.0,0.0,975,final,74.3,1007,0,,224,991,8129,5368,5367,18.9,1696921200,231,9.2,3.0
73,2023-10-11,13.7,41,337,222,114,896,774,24.4,1697061600,4.1,246,7.6,1697068800,16.7,1697029200,0.0,0.0,972,final,72.0,1004,0,,162,985,8084,5319,3881,19.3,1697007600,246,10.4,3.4
19,2023-10-12,11.0,41,335,220,113,895,769,30.0,1697151600,6.3,256,6.1,1697166000,13.3,1697119200,0.0,0.0,975,final,60.1,1006,0,,219,979,8039,5270,5264,20.5,1697094000,256,11.8,2.1
43,2023-10-13,11.2,41,333,218,113,894,764,28.9,1697230800,2.8,247,6.5,1697241600,13.3,1697202000,0.0,0.0,979,final,62.9,1011,0,,160,973,7993,5221,3837,20.6,1697180400,247,7.6,2.1
0,2023-10-14,10.9,40,331,216,113,893,759,30.0,1697324400,6.1,245,5.0,1697331600,13.9,1697288400,0.0,0.0,983,final,58.4,1015,0,,215,967,7949,5173,5168,21.2,1697266800,245,8.0,1.3
0,2023-10-15,7.7,40,329,214,113,892,754,35.0,1697410800,6.1,160,5.9,1697414400,15.6,1697367600,0.0,0.0,984,final,40.3,1015,0,,214,961,7905,5125,5125,23.8,1697353200,160,7.2,2.1
8,2023-10-16,9.7,40,328,212,112,891,749,32.8,1697493600,6.0,162,6.1,1697497200,16.7,1697461200,0.0,0.0,982,final,42.8,1013,0,,212,954,7863,5077,5077,24.4,1697439600,162,8.0,2.4
27,2023-10-17,12.8,39,326,210,112,890,744,31.7,1697576400,5.9,193,6.1,1697583600,16.7,1697547600,0.0,0.0,979,final,55.3,1011,0,,210,948,7823,5029,5029,23.1,1697526000,193,8.0,1.7
4,2023-10-18,13.4,39,324,208,112,889,739,37.8,1697662800,5.8,164,6.5,1697670000,16.7,1697634000,0.0,0.0,980,final,56.7,1011,0,,208,941,7784,4982,4982,24.9,1697612400,164,6.9,2.2
6,2023-10-19,12.1,39,323,206,112,888,734,36.1,1697749200,5.8,167,6.9,1697760000,18.9,1697720400,0.0,0.0,981,final,46.4,1012,0,,206,936,7744,4935,4935,26.0,1697698800,167,6.8,2.5
9,2023-10-20,11.1,39,321,204,111,886,729,35.0,1697835600,5.7,182,6.9,1697842800,19.4,1697799600,0.0,0.0,979,final,41.6,1010,0,,204,930,7705,4889,4889,26.0,1697785200,182,7.6,1.6
7,2023-10-21,12.7,39,319,202,111,885,724,31.1,1697922000,5.6,230,6.5,1697918400,18.3,1697893200,0.0,0.0,977,final,53.0,1008,0,,202,925,7666,4842,4841,23.5,1697871600,230,10.4,2.2
43,2023-10-22,14.4,38,318,200,111,884,719,23.9,1698012000,5.3,242,7.8,1698019200,13.9,1697979600,0.0,0.0,977,final,79.5,1008,0,,197,920,7628,4796,4726,18.2,1697958000,242,11.2,2.7
74,2023-10-23,13.7,38,316,198,111,883,715,21.7,1698098400,2.4,232,6.5,1698109200,15.6,1698066000,0.8,0.8,975,final,76.2,1007,0,,133,914,7591,4751,3202,18.2,1698044400,232,7.6,2.7
25,2023-10-24,13.3,38,315,196,110,882,710,25.0,1698184800,5.4,225,6.8,1698184800,13.3,1698152400,0.0,0.0,977,final,75.5,1009,0,,196,909,7556,4706,4705,18.1,1698130800,225,9.2,2.2
96,2023-10-25,14.5,38,313,194,110,880,705,20.0,1698271200,2.3,259,5.9,1698289200,15.6,1698242400,0.0,0.0,982,final,82.2,1014,0,,87,903,7524,4661,2098,17.7,1698217200,259,7.2,3.4
74,2023-10-26,13.0,37,312,192,110,879,700,22.2,1698361200,5.3,243,5.6,1698368400,15.3,1698386400,0.0,0.0,982,final,73.7,1014,0,,186,897,7495,4617,4455,18.0,1698303600,243,9.6,2.6
44,2023-10-27,12.0,37,311,191,109,878,695,22.8,1698444000,5.1,193,5.9,1698451200,13.9,1698408000,0.0,0.0,982,final,72.0,1014,0,,188,892,7469,4574,4501,17.5,1698390000,193,8.4,2.0
36,2023-10-28,12.3,37,310,189,109,877,690,22.2,1698530400,5.1,220,6.9,1698534000,12.8,1698501600,0.0,0.0,982,final,78.7,1014,0,,188,888,7444,4530,4519,16.4,1698476400,220,9.6,1.7
0,2023-10-29,-3.4,37,309,187,109,875,685,25.0,1698609600,5.1,93,14.1,1698645600,12.2,1698570000,0.0,0.0,983,final,28.9,1015,0,,187,884,7418,4488,4488,19.1,1698562800,93,18.5,6.7
22,2023-10-30,-8.4,37,308,185,109,874,680,25.6,1698703200,5.1,265,8.5,1698649200,11.1,1698663600,0.0,0.0,985,final,15.1,1017,0,,185,880,7392,4445,4440,18.9,1698649200,265,14.5,3.1
22,2023-10-31,-4.9,37,307,183,108,873,676,29.4,1698793200,5.0,277,7.1,1698796800,11.7,1698746400,0.0,0.0,984,final,19.3,1016,0,,183,876,7366,4403,4400,19.5,1698735600,277,8.0,2.0
39,2023-11-01,-2.9,36,306,182,108,872,671,30.6,1698879600,5.0,204,5.6,1698876000,11.7,1698843600,0.0,0.0,984,final,23.2,1016,0,,180,872,7340,4362,4320,19.5,1698822000,204,8.2,2.1
11,2023-11-02,-2.0,36,305,180,108,870,666,30.0,1698962400,4.9,137,4.5,1698966000,11.7,1698930000,0.0,0.0,985,final,23.7,1016,0,,180,869,7314,4320,4320,20.3,1698908400,137,7.2,2.2
12,2023-11-03,1.2,36,304,178,108,869,662,30.0,1699048800,4.9,147,5.8,1699056000,12.2,1699016400,0.0,0.0,984,final,31.3,1016,0,,178,865,7288,4279,4279,20.1,1698994800,147,6.8,1.8
39,2023-11-04,4.1,36,303,177,107,868,657,29.4,1699135200,2.9,144,5.8,1699135200,11.7,1699106400,0.0,0.0,984,final,38.8,1016,0,,103,861,7261,4239,2464,19.7,1699081200,144,7.6,1.6
12,2023-11-05,5.4,34,289,168,107,867,652,30.0,1699221600,4.7,190,5.2,1699228800,11.7,1699189200,0.0,0.0,981,final,43.6,1013,0,,168,857,7234,4199,4199,19.7,1699167600,190,7.2,1.7
14,2023-11-06,8.3,36,300,173,107,865,648,26.7,1699308000,4.6,238,6.5,1699311600,12.8,1699279200,0.0,0.0,981,final,54.7,1012,0,,173,854,7208,4159,4159,18.5,1699257600,238,8.0,2.2
69,2023-11-07,12.4,35,299,172,107,864,643,20.0,1699394400,2.2,232,7.2,1699401600,12.9,1699426800,0.0,0.0,982,final,78.1,1014,0,,100,850,7181,4120,2407,16.3,1699344000,232,9.6,2.2
10,2023-11-08,-0.5,35,298,170,106,863,639,24.4,1699473600,4.6,144,11.8,1699491600,10.6,1699444800,0.0,0.0,984,final,40.0,1016,0,,170,846,7154,4082,4082,18.1,1699430400,144,15.2,5.1
24,2023-11-09,-6.4,35,297,169,106,862,635,24.4,1699567200,4.6,178,11.2,1699549200,11.6,1699599600,0.0,0.0,984,final,17.6,1016,0,,169,842,7127,4044,4044,19.1,1699516800,178,16.3,5.1
37,2023-11-10,-5.9,35,296,167,106,860,631,24.4,1699657200,1.8,199,5.0,1699660800,7.2,1699617600,0.0,0.0,984,final,23.9,1016,0,,66,839,7100,4007,1575,15.8,1699603200,199,6.0,1.6
0,2023-11-11,-4.6,35,295,165,106,859,626,26.7,1699743600,4.5,167,3.1,1699689600,7.8,1699704000,0.0,0.0,984,final,25.8,1017,0,,165,835,7073,3970,3970,16.4,1699689600,167,6.4,1.3
26,2023-11-12,-2.7,35,294,164,105,858,622,28.9,1699826400,4.4,173,4.5,1699837200,7.8,1699794000,0.0,0.0,983,final,26.0,1015,0,,163,831,7046,3934,3908,18.1,1699776000,173,6.8,1.6
69,2023-11-13,-0.6,34,292,162,105,857,618,25.6,1699912800,1.8,154,5.6,1699920000,10.6,1699876800,0.0,0.0,983,final,30.3,1015,0,,67,828,7019,3899,1602,17.9,1699862400,154,7.2,2.2
29,2023-11-14,0.3,34,291,161,105,855,614,26.7,1699999200,4.3,159,4.3,1700010000,11.1,1699966800,0.0,0.0,982,final,33.2,1014,0,,157,824,6992,3864,3759,17.8,1699948800,159,6.0,1.7
89,2023-11-15,6.7,34,290,160,105,854,610,20.0,1700067600,1.3,183,7.4,1700100000,11.7,1700049600,16.0,16.0,982,final,62.9,1014,0,,41,821,6965,3830,991,15.1,1700035200,183,10.4,2.2
60,2023-11-16,13.4,34,289,158,104,853,607,20.6,1700175600,2.7,251,4.0,1700190000,11.7,1700136000,0.0,0.0,983,final,86.8,1015,0,,134,817,6939,3796,3224,15.7,1700121600,251,6.0,1.2
33,2023-11-17,10.7,34,288,157,104,852,603,23.9,1700258400,4.2,142,5.6,1700251200,11.7,1700229600,0.0,0.0,982,final,70.1,1014,0,,157,814,6912,3764,3764,17.1,1700208000,142,6.4,2.1
87,2023-11-18,13.6,34,287,155,104,851,599,21.1,1700344800,2.2,241,6.5,1700355600,14.4,1700305200,0.0,0.0,984,final,83.3,1016,0,,108,810,6886,3732,2600,16.7,1700294400,241,8.8,2.3
54,2023-11-19,10.0,34,286,154,104,850,596,21.7,1700431200,4.1,231,6.5,1700434800,11.7,1700463600,0.0,0.0,985,final,70.1,1017,0,,154,807,6860,3701,3699,16.3,1700380800,231,8.4,2.4
17,2023-11-20,-7.9,33,285,153,103,848,592,22.2,1700514000,4.1,41,15.7,1700488800,11.7,1700467200,0.0,0.0,986,final,16.6,1018,0,,153,803,6834,3670,3670,18.8,1700467200,41,24.5,10.4
29,2023-11-21,-3.1,33,284,152,103,847,589,27.2,1700600400,4.1,156,10.3,1700560800,11.7,1700575200,0.0,0.0,991,final,22.9,1023,0,,152,800,6808,3641,3641,19.4,1700553600,156,14.4,2.9
56,2023-11-22,-0.7,33,283,150,103,846,586,27.2,1700690400,4.1,252,5.6,1700697600,10.0,1700658000,0.0,0.0,985,final,31.4,1017,0,,139,797,6783,3612,3329,17.8,1700640000,252,7.2,1.6
58,2023-11-23,5.6,33,282,149,103,845,582,22.8,1700773200,4.0,193,7.1,1700780400,10.6,1700748000,0.0,0.0,977,final,54.0,1009,0,,138,794,6758,3584,3316,15.8,1700726400,193,9.3,2.3
81,2023-11-24,9.7,33,281,148,103,844,579,18.3,1700859600,1.9,180,6.8,1700870400,12.0,1700895600,0.0,0.0,979,final,71.3,1012,0,,105,791,6733,3557,2515,15.0,1700812800,180,7.2,2.2
24,2023-11-25,0.8,33,280,147,102,843,576,20.6,1700949600,3.9,136,8.0,1700949600,7.8,1700920800,0.0,0.0,984,final,48.7,1016,0,,147,788,6709,3530,3530,13.4,1700899200,136,6.8,2.2
75,2023-11-26,-2.8,33,279,146,102,842,574,20.6,1701032400,1.2,158,8.3,1701039600,6.7,1701007200,0.0,0.0,984,final,37.5,1017,0,,38,785,6685,3505,920,13.1,1700985600,158,9.8,2.3
76,2023-11-27,-4.5,33,278,145,102,841,571,21.7,1701122400,1.6,181,6.3,1701126000,6.7,1701090000,0.0,0.0,985,final,30.0,1017,0,,73,782,6661,3481,1745,14.3,1701072000,181,7.6,1.7
41,2023-11-28,-0.5,32,277,144,102,840,568,22.2,1701208800,3.9,150,5.6,1701216000,10.0,1701180000,0.0,0.0,986,final,36.8,1019,0,,144,779,6638,3457,3457,14.8,1701158400,150,7.6,2.0
70,2023-11-29,5.3,32,276,143,102,840,566,17.8,1701295200,3.2,169,7.1,1701298800,7.8,1701266400,0.0,0.0,982,final,62.0,1015,0,,137,776,6615,3434,3300,12.7,1701244800,169,9.6,2.3
84,2023-11-30,9.9,32,275,142,102,839,563,16.7,1701385200,1.9,226,6.1,1701388800,11.7,1701352800,0.0,0.0,980,final,79.1,1013,0,,76,773,6593,3413,1834,13.6,1701331200,226,9.2,2.1
50,2023-12-01,6.8,32,274,141,101,838,561,17.8,1701464400,3.2,131,5.0,1701464400,9.0,1701439200,0.0,0.0,983,final,66.4,1015,0,,141,771,6571,3392,3388,13.3,1701417600,131,6.8,1.5
29,2023-12-02,4.8,32,273,141,101,837,559,18.9,1701554400,3.2,146,5.2,1701565200,6.7,1701525600,0.0,0.0,988,final,63.6,1021,0,,141,768,6550,3372,3372,12.3,1701504000,146,6.4,1.5
58,2023-12-03,5.4,32,272,140,101,837,556,19.4,1701644400,1.5,117,2.7,1701666000,6.7,1701612000,0.0,0.0,989,final,62.0,1021,0,,94,766,6530,3353,2251,13.1,1701590400,117,6.0,0.9
74,2023-12-04,3.8,32,271,139,101,836,554,25.0,1701730800,1.4,181,3.3,1701734400,9.4,1701698400,0.0,0.0,986,final,46.8,1019,0,,84,764,6510,3335,2009,16.4,1701676800,181,6.0,1.5
18,2023-12-05,2.8,32,270,138,101,835,553,28.3,1701817200,3.2,207,6.2,1701831600,10.6,1701774000,0.0,0.0,986,final,38.0,1018,0,,138,761,6491,3319,3319,18.7,1701763200,207,6.8,1.5
20,2023-12-06,5.3,32,270,138,101,835,551,25.0,1701896400,3.2,151,6.3,1701903600,11.7,1701864000,0.0,0.0,985,final,50.1,1017,0,,137,759,6472,3303,3294,16.9,1701849600,151,7.6,2.2
53,2023-12-07,9.5,32,269,137,101,834,549,18.3,1701986400,2.7,164,6.1,1701993600,10.0,1701943200,0.0,0.0,985,final,80.3,1017,0,,135,757,6455,3288,3241,13.0,1701936000,164,9.2,1.8
46,2023-12-08,5.5,31,268,136,101,834,548,18.3,1702076400,3.2,210,3.6,1702076400,7.8,1702044000,0.0,0.0,984,final,66.0,1016,0,,133,755,6438,3274,3193,12.7,1702022400,210,6.8,1.4
17,2023-12-09,-4.7,31,268,136,100,833,546,22.2,1702155600,2.2,221,9.9,1702159200,6.1,1702119600,0.0,0.0,989,final,32.7,1021,0,,130,753,6422,3262,3118,13.7,1702108800,221,10.8,2.8
58,2023-12-10,-6.8,31,267,135,100,833,545,23.3,1702245600,2.2,251,6.4,1702249200,6.7,1702213200,0.0,0.0,987,final,25.1,1020,0,,100,751,6407,3250,2411,14.2,1702195200,251,8.4,1.6
77,2023-12-11,-3.7,31,266,135,100,832,544,23.9,1702335600,1.5,187,4.0,1702335600,8.9,1702299600,0.0,0.0,981,final,29.9,1013,0,,57,750,6392,3239,1369,14.9,1702281600,187,5.6,1.5
14,2023-12-12,-1.1,31,266,135,100,832,543,20.0,1702418400,3.2,205,4.3,1702422000,6.7,1702386000,0.0,0.0,979,final,40.3,1012,0,,135,748,6379,3230,3230,12.8,1702368000,205,6.0,1.6
38,2023-12-13,3.1,31,265,134,100,832,542,21.7,1702504800,3.2,238,6.1,1702537200,7.8,1702479600,0.0,0.0,983,final,52.8,1016,0,,134,747,6367,3221,3221,13.6,1702454400,238,9.3,1.9
63,2023-12-14,-0.5,31,265,134,100,832,541,22.8,1702594800,3.0,190,3.3,1702540800,8.9,1702562400,0.0,0.0,988,final,38.0,1020,0,,127,745,6356,3214,3050,15.0,1702540800,190,6.0,1.4
67,2023-12-15,-5.0,31,264,134,100,832,541,26.1,1702677600,2.3,208,6.0,1702684800,7.8,1702648800,0.0,0.0,987,final,27.3,1019,0,,106,744,6345,3208,2537,15.6,1702627200,208,8.2,1.9
67,2023-12-16,-4.0,31,264,133,100,831,540,26.1,1702767600,3.1,201,4.0,1702713600,7.2,1702728000,0.0,0.0,985,final,28.1,1017,0,,133,743,6336,3203,3195,15.7,1702713600,201,6.8,1.6
86,2023-12-17,-4.5,31,264,133,100,831,540,25.0,1702850400,1.0,228,3.8,1702854000,8.9,1702810800,0.0,0.0,983,final,25.6,1015,0,,35,742,6328,3198,835,16.9,1702800000,228,6.8,1.7
91,2023-12-18,0.2,31,263,133,100,831,540,21.1,1702940400,1.3,213,7.1,1702954800,13.3,1702911600,1.0,1.0,982,final,32.6,1014,0,,67,741,6321,3195,1598,17.2,1702886400,213,5.2,1.8
91,2023-12-19,10.9,31,263,133,100,831,540,17.8,1703023200,2.0,185,5.8,1703016000,12.2,1702980000,0.3,0.3,980,final,76.8,1012,0,,66,741,6316,3193,1575,15.1,1702972800,185,5.5,2.0
90,2023-12-20,11.7,31,263,133,100,832,540,19.4,1703102400,1.0,132,5.6,1703113200,12.8,1703073600,9.0,9.0,979,final,78.7,1011,0,,44,740,6311,3193,1065,15.5,1703059200,132,8.4,2.1
75,2023-12-21,10.3,31,263,133,100,832,540,19.4,1703196000,1.1,144,4.7,1703203200,13.3,1703167200,0.3,0.3,981,final,70.0,1014,0,,65,739,6308,3193,1569,16.0,1703145600,144,8.8,2.4
76,2023-12-22,9.8,31,263,133,100,832,540,17.8,1703278800,1.5,205,7.0,1703235600,11.7,1703314800,6.0,6.0,980,final,74.3,1012,0,,81,739,6306,3194,1939,14.4,1703232000,205,7.2,2.4
71,2023-12-23,8.4,31,263,133,100,832,540,17.2,1703372400,1.3,130,3.8,1703386800,9.4,1703329200,0.0,0.0,983,final,74.8,1016,0,,70,739,6306,3196,1679,13.0,1703318400,130,6.8,1.6
33,2023-12-24,7.8,31,263,133,100,832,541,17.8,1703458800,2.4,131,3.8,1703458800,8.9,1703412000,0.0,0.0,987,final,72.9,1020,0,,130,739,6306,3200,3125,12.9,1703404800,131,5.2,1.2
43,2023-12-25,6.3,31,263,134,100,833,542,20.0,1703545200,2.0,151,4.7,1703548800,7.8,1703509200,0.0,0.0,988,final,66.8,1020,0,,89,739,6308,3204,2139,12.8,1703491200,151,5.6,1.8
88,2023-12-26,6.1,31,263,134,100,833,542,18.9,1703631600,1.4,173,2.9,1703599200,9.4,1703588400,0.0,0.0,987,final,63.0,1020,0,,79,739,6311,3210,1895,13.5,1703577600,173,4.4,1.1
87,2023-12-27,6.0,31,263,134,100,834,543,19.4,1703714400,1.7,233,4.3,1703721600,8.9,1703674800,0.0,0.0,988,final,63.1,1020,0,,64,739,6315,3217,1524,13.5,1703664000,233,5.2,1.4
71,2023-12-28,8.0,31,263,134,100,834,544,19.4,1703804400,2.9,194,3.6,1703804400,10.0,1703779200,0.0,0.0,988,final,72.6,1020,0,,131,740,6320,3224,3137,13.3,1703750400,194,5.2,1.4
79,2023-12-29,5.1,31,264,135,101,835,546,20.6,1703890800,1.1,160,4.3,1703894400,8.9,1703847600,0.0,0.0,986,final,59.6,1019,0,,51,740,6327,3233,1227,13.7,1703836800,160,5.2,1.6
84,2023-12-30,8.6,31,264,135,101,835,547,15.0,1703977200,1.3,189,6.1,1703977200,10.6,1703948400,7.3,7.3,985,final,78.9,1018,0,0.0,50,741,6334,3243,1196,12.2,1703923200,189,8.8,2.1
