clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
41,2023-05-09,8.6,54,428,338,124,930,988,15.7,1683666000,3.9,221,12.5,1683687600,11.5,1683633600,0.0,0.0,1016,final,74.0,1016,0,,156,1297,10271,8102,3746,13.3,1683615600,221,13.4,3.1
39,2023-05-10,7.7,54,429,339,124,930,990,14.0,1683756000,8.6,269,9.4,1683763200,11.6,1683720000,0.0,0.0,1018,final,72.1,1018,0,,307,1300,10293,8129,7374,12.7,1683702000,269,10.8,3.7
32,2023-05-11,8.5,54,430,340,124,930,991,15.6,1683846000,9.2,231,7.6,1683835200,11.5,1683806400,0.0,0.0,1018,final,74.0,1018,0,,307,1303,10314,8154,7363,13.2,1683788400,231,9.6,2.8
33,2023-05-12,9.0,54,431,341,124,930,992,17.0,1683928800,9.2,229,10.3,1683943200,11.6,1683892800,0.0,0.0,1017,final,76.0,1017,0,,313,1306,10335,8180,7501,13.3,1683874800,229,12.9,2.6
35,2023-05-13,10.4,55,432,342,124,930,994,24.9,1684018800,10.4,229,6.7,1684026000,11.4,1683972000,0.0,0.0,1012,final,71.2,1012,0,,336,1308,10356,8204,8062,16.3,1683961200,229,8.8,2.4
26,2023-05-14,9.9,55,432,343,124,930,995,18.2,1684098000,10.4,277,7.6,1684105200,12.1,1684069200,0.0,0.0,1011,final,74.9,1011,0,,335,1311,10377,8228,8038,14.7,1684047600,277,12.8,2.9
61,2023-05-15,10.0,55,433,344,124,930,996,16.4,1684191600,10.2,285,7.6,1684198800,13.3,1684216800,0.0,0.0,1017,final,75.3,1018,0,,318,1314,10396,8251,7635,14.6,1684134000,285,9.2,2.5
49,2023-05-16,10.7,55,434,345,124,930,997,22.1,1684278000,10.4,240,9.4,1684299600,12.4,1684245600,0.0,0.0,1016,final,76.7,1016,0,,321,1317,10416,8274,7715,15.1,1684220400,240,8.8,2.2
60,2023-05-17,9.9,55,435,346,124,930,998,15.8,1684360800,10.1,247,9.8,1684375200,11.4,1684335600,0.0,0.0,1014,final,81.4,1014,0,,313,1321,10435,8296,7512,13.2,1684306800,247,12.9,2.5
66,2023-05-18,9.2,55,436,347,124,930,999,15.0,1684454400,10.3,237,7.2,1684461600,11.4,1684411200,0.0,0.0,1014,final,78.8,1014,0,,313,1324,10454,8317,7523,13.0,1684393200,237,11.2,2.8
66,2023-05-19,9.2,55,436,347,124,929,1000,14.4,1684537200,9.8,235,7.6,1684548000,11.8,1684504800,0.0,0.0,1017,final,78.5,1017,0,,326,1327,10474,8338,7834,12.9,1684479600,235,12.4,3.4
82,2023-05-20,9.5,55,437,348,124,929,1001,14.1,1684616400,8.7,242,9.8,1684638000,11.6,1684591200,0.0,0.0,1019,final,82.0,1019,0,,280,1331,10495,8359,6720,12.6,1684566000,242,11.6,4.1
60,2023-05-21,10.2,56,438,349,124,929,1002,17.8,1684706400,9.3,233,9.8,1684735200,11.6,1684659600,0.0,0.0,1016,final,79.7,1016,0,,284,1334,10516,8378,6806,13.8,1684652400,233,11.3,2.9
36,2023-05-22,9.4,56,439,350,124,929,1003,17.8,1684785600,10.6,237,8.1,1684821600,12.4,1684753200,0.0,0.0,1012,final,73.8,1012,0,,325,1336,10536,8397,7791,14.3,1684738800,237,10.4,2.8
49,2023-05-23,8.6,56,440,351,124,929,1004,16.6,1684882800,9.9,224,8.1,1684908000,12.0,1684850400,0.0,0.0,1011,final,73.0,1011,0,,307,1339,10557,8416,7364,13.5,1684825200,224,11.6,4.5
55,2023-05-24,8.0,56,441,351,124,929,1004,15.5,1684962000,9.4,225,8.9,1684918800,11.7,1684929600,0.0,0.0,1012,final,72.3,1012,0,,310,1342,10576,8434,7451,13.1,1684911600,225,10.4,4.2
73,2023-05-25,8.8,56,441,352,124,929,1005,15.3,1685048400,9.5,239,10.3,1685055600,11.8,1685012400,0.0,0.0,1011,final,75.6,1011,0,,277,1344,10596,8451,6650,13.1,1684998000,239,11.2,3.8
69,2023-05-26,8.7,56,442,353,124,929,1006,15.3,1685138400,10.2,248,7.6,1685098800,11.9,1685109600,0.0,0.0,1014,final,74.1,1014,0,,240,1347,10614,8467,5755,13.3,1685084400,248,10.8,3.8
77,2023-05-27,8.9,56,443,353,124,929,1006,14.2,1685224800,9.9,250,9.8,1685250000,11.8,1685192400,0.0,0.0,1015,final,78.1,1015,0,,290,1349,10632,8483,6955,12.7,1685170800,250,11.6,3.8
82,2023-05-28,9.2,56,444,354,124,928,1007,13.5,1685304000,4.9,227,7.6,1685314800,12.2,1685260800,0.0,0.0,1013,final,79.3,1013,0,,173,1351,10649,8498,4152,12.8,1685257200,227,10.8,3.7
54,2023-05-29,9.3,56,444,355,124,928,1008,16.6,1685394000,9.9,244,8.1,1685397600,12.4,1685347200,0.0,0.0,1014,final,72.8,1014,0,,318,1353,10665,8513,7632,14.3,1685343600,244,12.4,3.6
50,2023-05-30,9.0,56,445,355,124,928,1008,15.5,1685487600,10.5,256,8.9,1685473200,12.6,1685512800,0.0,0.0,1014,final,72.0,1015,0,,313,1355,10680,8526,7506,14.1,1685430000,256,11.6,3.7
70,2023-05-31,8.2,57,446,356,124,928,1009,14.2,1685570400,9.4,234,7.6,1685577600,11.9,1685538000,0.0,0.0,1012,final,73.8,1012,0,,277,1356,10694,8539,6637,12.9,1685516400,234,10.8,4.1
45,2023-06-01,7.9,57,446,356,124,928,1009,15.2,1685646000,10.8,207,8.1,1685653200,12.4,1685620800,0.0,0.0,1012,final,69.7,1012,0,,349,1358,10708,8552,8380,13.5,1685602800,207,11.2,4.2
17,2023-06-02,8.2,57,447,357,124,928,1009,16.8,1685739600,10.8,229,7.6,1685750400,12.0,1685707200,0.0,0.0,1015,final,69.2,1015,0,,350,1360,10720,8564,8393,14.0,1685689200,229,10.4,2.9
34,2023-06-03,9.3,57,447,357,124,928,1010,20.3,1685833200,10.8,232,7.6,1685782800,12.1,1685782800,0.0,0.0,1013,final,69.7,1013,0,,347,1361,10732,8575,8326,15.2,1685775600,232,10.0,2.2
15,2023-06-04,9.0,57,448,358,124,928,1010,17.2,1685912400,10.8,263,10.7,1685876400,12.3,1685944800,0.0,0.0,1010,final,72.3,1010,0,,345,1362,10743,8585,8285,14.2,1685862000,263,14.4,2.7
79,2023-06-05,10.1,57,448,358,124,927,1010,16.5,1685991600,6.7,265,7.2,1686006000,11.9,1685948400,0.0,0.0,1009,final,76.7,1009,0,,250,1363,10753,8595,6005,14.3,1685948400,265,13.6,3.3
80,2023-06-06,10.9,57,448,358,124,927,1011,18.2,1686092400,8.4,249,8.9,1686056400,14.3,1686042000,0.5,0.5,1010,final,73.7,1010,0,,212,1365,10762,8603,5098,15.7,1686034800,249,12.4,3.2
65,2023-06-07,10.7,57,449,359,124,927,1011,17.5,1686175200,3.9,262,8.1,1686178800,14.2,1686135600,0.0,0.0,1014,final,72.6,1014,0,,166,1365,10770,8612,3972,15.7,1686121200,262,11.2,3.2
35,2023-06-08,9.8,57,449,359,124,927,1011,17.3,1686268800,10.6,285,8.9,1686279600,14.5,1686225600,0.0,0.0,1016,final,69.5,1017,0,,351,1366,10778,8619,8424,15.6,1686207600,285,10.4,3.0
75,2023-06-09,9.6,57,449,359,124,927,1011,15.7,1686348000,3.9,264,8.9,1686348000,13.2,1686376800,0.0,0.0,1016,final,73.0,1016,0,,128,1367,10784,8626,3082,14.5,1686294000,264,11.2,3.4
80,2023-06-10,9.1,57,450,360,124,927,1011,15.5,1686434400,3.5,254,7.6,1686438000,11.9,1686409200,0.0,0.0,1013,final,77.9,1013,0,,106,1368,10790,8632,2547,13.0,1686380400,254,10.4,3.3
66,2023-06-11,9.9,57,450,360,124,927,1011,15.8,1686513600,7.1,250,7.6,1686528000,12.4,1686477600,0.0,0.0,1011,final,77.3,1011,0,,261,1368,10795,8638,6271,14.0,1686466800,250,12.0,3.8
62,2023-06-12,10.3,57,450,360,124,926,1012,16.8,1686607200,9.0,256,7.6,1686603600,13.6,1686556800,0.5,0.5,1015,final,74.2,1015,0,,299,1369,10799,8642,7167,15.0,1686553200,256,11.2,3.7
56,2023-06-13,10.3,57,450,360,124,926,1012,16.4,1686693600,10.9,264,8.1,1686693600,13.3,1686722400,0.0,0.0,1016,final,75.8,1016,0,,323,1369,10803,8647,7741,14.6,1686639600,264,11.6,3.3
63,2023-06-14,9.9,57,450,360,124,926,1012,17.2,1686776400,10.8,265,9.8,1686780000,12.7,1686736800,0.0,0.0,1013,final,76.0,1013,0,,260,1370,10805,8650,6243,14.2,1686726000,265,10.8,2.7
44,2023-06-15,9.8,57,450,361,124,926,1012,17.8,1686862800,10.1,266,10.3,1686855600,13.0,1686812400,0.0,0.0,1012,final,71.7,1012,0,,347,1370,10807,8653,8326,15.2,1686812400,266,11.2,2.8
57,2023-06-16,10.8,57,450,361,124,926,1012,18.0,1686949200,8.2,281,10.3,1686963600,14.2,1686906000,0.0,0.0,1014,final,74.1,1014,0,,318,1370,10808,8655,7638,15.6,1686898800,281,13.9,2.7
66,2023-06-17,10.6,57,450,361,124,926,1011,16.6,1687042800,10.8,261,10.3,1687035600,13.3,1687003200,0.0,0.0,1015,final,77.9,1015,0,,335,1370,10809,8656,8037,14.6,1686985200,261,11.6,2.8
12,2023-06-18,8.7,57,450,361,124,926,1011,18.1,1687129200,4.5,240,15.7,1687136400,14.3,1687093200,0.0,0.0,1012,final,64.8,1012,0,,238,1370,10808,8657,5705,15.6,1687071600,240,16.0,3.7
3,2023-06-19,7.1,57,450,361,124,926,1011,17.1,1687222800,10.9,275,15.7,1687204800,12.9,1687176000,0.0,0.0,1015,final,60.3,1015,0,,361,1370,10807,8657,8657,15.1,1687158000,275,18.0,4.1
6,2023-06-20,7.2,57,450,361,124,925,1011,18.4,1687298400,10.9,226,9.8,1687305600,12.8,1687266000,0.0,0.0,1019,final,60.2,1019,0,,361,1370,10805,8656,8656,15.5,1687244400,226,12.8,2.6
21,2023-06-21,8.4,57,450,361,124,925,1011,16.6,1687381200,10.9,230,8.1,1687392000,12.2,1687413600,0.0,0.0,1016,final,70.3,1016,0,,360,1369,10802,8655,8647,14.0,1687330800,230,12.0,2.8
64,2023-06-22,9.0,57,450,361,124,925,1011,16.1,1687464000,10.8,239,9.8,1687467600,12.1,1687417200,0.0,0.0,1014,final,71.8,1014,0,,319,1369,10799,8653,7647,14.3,1687417200,239,13.4,3.8
63,2023-06-23,9.5,57,450,360,124,925,1010,16.1,1687554000,10.8,245,8.1,1687568400,13.9,1687521600,0.0,0.0,1017,final,71.0,1017,0,,320,1368,10795,8650,7682,14.8,1687503600,245,12.0,3.4
63,2023-06-24,9.8,57,450,360,124,925,1010,16.1,1687651200,10.5,266,8.9,1687658400,13.8,1687604400,0.0,0.0,1017,final,74.2,1017,0,,335,1368,10790,8646,8030,14.5,1687590000,266,12.4,4.4
78,2023-06-25,9.4,57,449,360,124,925,1010,15.1,1687726800,9.1,255,8.1,1687741200,12.7,1687705200,0.0,0.0,1018,final,75.0,1018,0,,270,1367,10784,8642,6491,13.8,1687676400,255,11.2,4.2
82,2023-06-26,9.3,57,449,360,124,925,1010,14.6,1687824000,10.4,232,8.9,1687834800,12.1,1687784400,0.0,0.0,1016,final,78.7,1016,0,,303,1366,10778,8638,7280,13.1,1687762800,232,12.0,3.7
77,2023-06-27,9.1,57,449,360,124,925,1009,13.7,1687910400,10.1,223,7.6,1687903200,11.7,1687870800,0.0,0.0,1013,final,79.9,1013,0,,268,1365,10771,8632,6421,12.6,1687849200,223,11.8,3.6
83,2023-06-28,9.1,57,448,359,124,924,1009,14.6,1687989600,9.8,235,9.4,1687978800,11.5,1687960800,0.0,0.0,1013,final,79.5,1013,0,,318,1364,10763,8626,7620,12.6,1687935600,235,11.2,3.0
48,2023-06-29,10.2,57,448,359,124,924,1009,19.5,1688076000,10.4,246,8.1,1688086800,11.6,1688036400,0.0,0.0,1013,final,76.0,1013,0,,342,1363,10755,8619,8212,14.6,1688022000,246,9.6,2.3
19,2023-06-30,10.6,57,448,359,124,924,1008,20.6,1688166000,10.6,238,8.1,1688176800,12.7,1688108400,0.0,0.0,1012,final,72.8,1012,0,,355,1362,10746,8612,8520,16.0,1688108400,238,9.2,2.2
6,2023-07-01,10.8,57,447,358,124,924,1008,22.7,1688256000,10.9,138,6.3,1688252400,13.2,1688212800,0.0,0.0,1011,final,67.5,1011,0,,354,1361,10736,8604,8501,17.8,1688194800,138,7.6,2.6
10,2023-07-02,11.6,57,447,358,124,924,1007,22.7,1688331600,10.5,244,6.7,1688338800,16.0,1688364000,0.0,0.0,1011,final,64.8,1011,0,,343,1359,10726,8595,8242,19.0,1688281200,244,10.4,2.3
51,2023-07-03,11.0,57,446,358,124,924,1007,17.4,1688428800,10.1,245,9.4,1688432400,14.3,1688450400,0.0,0.0,1012,final,75.0,1012,0,,353,1358,10715,8586,8472,15.7,1688367600,245,10.8,2.8
56,2023-07-04,10.3,57,446,357,124,924,1006,16.7,1688504400,10.5,276,8.9,1688518800,13.5,1688479200,0.0,0.0,1013,final,75.7,1013,0,,338,1356,10704,8576,8102,14.8,1688454000,276,11.6,3.3
70,2023-07-05,10.6,56,446,357,124,924,1006,16.5,1688598000,10.1,270,8.1,1688601600,13.4,1688558400,0.0,0.0,1014,final,76.9,1014,0,,325,1355,10693,8565,7801,14.7,1688540400,270,13.4,3.6
81,2023-07-06,10.7,56,445,356,124,924,1005,16.1,1688677200,9.5,259,8.9,1688706000,13.2,1688706000,0.0,0.0,1013,final,79.5,1013,0,,286,1353,10681,8554,6854,14.3,1688626800,259,11.6,3.6
69,2023-07-07,9.8,56,445,356,124,923,1004,15.2,1688770800,9.8,238,8.9,1688781600,12.4,1688734800,0.0,0.0,1012,final,78.1,1013,0,,297,1351,10669,8542,7122,13.7,1688713200,238,12.8,4.3
34,2023-07-08,9.3,56,444,355,124,923,1004,15.8,1688850000,10.6,241,11.2,1688846400,12.9,1688814000,0.0,0.0,1013,final,73.9,1013,0,,320,1349,10657,8530,7679,14.1,1688799600,241,14.0,4.2
77,2023-07-09,9.5,56,444,355,124,923,1003,16.1,1688947200,9.8,263,11.6,1688886000,12.0,1688914800,0.0,0.0,1015,final,76.7,1015,0,,295,1347,10645,8517,7090,13.7,1688886000,263,13.4,4.7
51,2023-07-10,9.7,56,443,354,124,923,1002,17.2,1689030000,10.5,230,8.1,1689026400,12.0,1688997600,0.0,0.0,1015,final,76.8,1015,0,,319,1345,10633,8503,7652,14.0,1688972400,230,9.6,2.7
30,2023-07-11,10.6,56,443,354,124,923,1001,20.9,1689112800,10.6,267,10.7,1689120000,13.1,1689073200,0.0,0.0,1014,final,73.6,1014,0,,340,1342,10622,8489,8165,15.8,1689058800,267,14.4,2.1
47,2023-07-12,9.7,56,442,353,124,923,1001,17.2,1689199200,10.3,248,10.3,1689166800,12.2,1689170400,0.0,0.0,1016,final,76.4,1016,0,,330,1340,10611,8474,7912,14.0,1689145200,248,10.0,3.3
28,2023-07-13,9.9,56,442,352,124,923,1000,19.7,1689292800,10.7,250,7.6,1689289200,12.3,1689253200,0.0,0.0,1016,final,72.0,1016,0,,351,1338,10600,8458,8433,15.2,1689231600,250,10.4,3.1
45,2023-07-14,11.1,56,441,352,124,923,999,21.5,1689375600,10.4,253,7.6,1689386400,12.3,1689336000,0.0,0.0,1014,final,75.4,1014,0,,335,1336,10588,8442,8037,15.8,1689318000,253,9.6,1.8
37,2023-07-15,11.6,56,441,351,124,923,998,22.9,1689462000,10.2,220,7.2,1689469200,13.1,1689422400,0.0,0.0,1012,final,73.7,1012,0,,339,1334,10576,8425,8136,16.8,1689404400,220,8.4,2.2
55,2023-07-16,11.6,56,440,350,123,922,997,21.8,1689541200,5.6,222,9.8,1689544800,14.4,1689498000,0.0,0.0,1010,final,71.0,1011,0,,202,1332,10563,8408,4844,17.4,1689490800,222,14.4,2.2
19,2023-07-17,11.1,55,440,350,123,922,996,21.8,1689627600,10.6,267,8.1,1689645600,15.2,1689660000,0.0,0.0,1011,final,66.5,1011,0,,347,1331,10549,8390,8329,17.7,1689577200,267,12.4,3.1
45,2023-07-18,10.3,55,439,349,123,922,995,16.6,1689714000,10.4,266,9.4,1689714000,13.4,1689746400,0.0,0.0,1013,final,75.3,1014,0,,332,1329,10535,8371,7975,14.8,1689663600,266,12.0,3.4
59,2023-07-19,10.9,55,438,348,123,922,994,17.4,1689807600,10.2,248,9.8,1689832800,12.9,1689757200,0.0,0.0,1016,final,79.0,1016,0,,325,1327,10521,8352,7795,14.7,1689750000,248,10.4,3.0
45,2023-07-20,11.4,55,438,347,123,922,993,22.1,1689894000,10.3,247,8.1,1689836400,13.3,1689858000,0.0,0.0,1016,final,74.4,1016,0,,324,1325,10505,8332,7777,16.4,1689836400,247,9.6,2.5
11,2023-07-21,10.9,55,437,346,123,922,992,22.1,1689980400,10.4,253,7.6,1689991200,14.2,1689944400,0.0,0.0,1013,final,68.8,1013,0,,337,1323,10489,8311,8080,17.2,1689922800,253,8.8,2.3
23,2023-07-22,10.7,55,436,345,123,922,991,24.3,1690063200,9.8,227,8.1,1690070400,13.6,1690027200,0.0,0.0,1010,final,66.4,1011,0,,340,1321,10472,8289,8156,17.8,1690009200,227,9.6,2.0
48,2023-07-23,10.7,55,436,344,123,922,990,18.1,1690146000,7.5,241,10.3,1690153200,14.8,1690117200,0.0,0.0,1012,final,69.8,1012,0,,289,1318,10455,8267,6947,16.4,1690095600,241,11.6,2.8
45,2023-07-24,10.2,55,435,344,123,922,989,18.8,1690246800,10.3,216,8.1,1690254000,13.2,1690207200,0.0,0.0,1017,final,71.8,1017,0,,334,1316,10437,8245,8009,15.6,1690182000,216,11.6,3.0
23,2023-07-25,11.9,55,434,343,123,921,987,22.5,1690326000,10.3,234,7.2,1690340400,13.5,1690293600,0.0,0.0,1016,final,72.2,1016,0,,333,1314,10418,8221,7989,17.4,1690268400,234,10.0,2.4
57,2023-07-26,11.2,55,433,342,123,921,986,18.2,1690408800,10.2,252,11.6,1690387200,14.0,1690380000,0.0,0.0,1015,final,76.1,1015,0,,323,1311,10398,8197,7762,15.5,1690354800,252,11.6,3.1
51,2023-07-27,9.9,55,432,341,123,921,985,16.5,1690502400,10.3,238,8.9,1690473600,13.5,1690470000,0.0,0.0,1015,final,72.9,1015,0,,340,1308,10377,8172,8155,15.0,1690441200,238,12.0,3.8
39,2023-07-28,10.2,54,431,339,123,921,983,19.2,1690588800,10.3,236,9.8,1690596000,12.8,1690552800,0.0,0.0,1016,final,72.5,1016,0,,339,1306,10356,8147,8131,15.5,1690527600,236,10.8,2.8
45,2023-07-29,9.9,54,431,338,123,921,982,18.6,1690668000,10.1,233,7.6,1690675200,13.0,1690639200,0.0,0.0,1017,final,72.3,1017,0,,332,1303,10334,8121,7967,15.2,1690614000,233,10.8,2.8
34,2023-07-30,10.6,54,430,337,123,921,980,20.2,1690758000,10.2,227,7.2,1690761600,13.3,1690707600,0.0,0.0,1016,final,71.9,1016,0,,336,1300,10311,8094,8063,16.1,1690700400,227,10.8,2.8
43,2023-07-31,10.8,54,429,336,123,921,979,18.6,1690840800,10.2,248,8.1,1690837200,14.2,1690801200,0.0,0.0,1015,final,73.4,1015,0,,304,1297,10287,8067,7293,15.8,1690786800,248,11.2,3.1
66,2023-08-01,11.3,54,428,335,123,920,977,15.9,1690930800,8.9,253,9.4,1690916400,14.1,1690945200,0.0,0.0,1016,final,79.8,1016,0,,279,1294,10262,8039,6684,14.8,1690873200,253,11.6,4.1
67,2023-08-02,11.0,54,427,334,123,920,976,15.9,1691024400,9.7,233,8.9,1690999200,14.2,1691042400,0.0,0.0,1017,final,77.8,1017,0,,301,1291,10236,8011,7231,15.0,1690959600,233,12.0,3.7
78,2023-08-03,11.0,54,425,333,123,920,974,16.2,1691107200,10.0,238,8.9,1691103600,13.7,1691056800,0.0,0.0,1018,final,78.8,1018,0,,327,1287,10210,7981,7847,14.8,1691046000,238,13.2,3.8
50,2023-08-04,11.5,53,424,331,123,920,972,18.4,1691186400,10.1,226,10.3,1691200800,13.4,1691157600,0.0,0.0,1016,final,77.6,1016,0,,301,1284,10182,7952,7227,15.7,1691132400,226,11.2,3.1
38,2023-08-05,11.9,53,423,330,123,920,971,22.1,1691269200,10.0,225,9.4,1691276400,13.6,1691229600,0.0,0.0,1015,final,74.0,1015,0,,326,1280,10154,7921,7835,16.9,1691218800,225,10.8,2.7
5,2023-08-06,12.3,53,422,329,122,920,969,24.4,1691359200,10.0,237,7.2,1691370000,15.0,1691319600,0.0,0.0,1015,final,67.5,1015,0,,329,1277,10125,7890,7890,19.0,1691305200,237,10.4,1.9
13,2023-08-07,13.2,53,421,327,122,919,967,24.1,1691438400,9.9,223,10.3,1691467200,14.7,1691470800,0.0,0.0,1014,final,71.8,1014,0,,327,1273,10095,7859,7859,18.9,1691391600,223,10.8,2.4
37,2023-08-08,12.5,53,419,326,122,919,965,18.5,1691539200,7.6,265,8.1,1691524800,14.3,1691488800,0.0,0.0,1014,final,79.2,1014,0,,275,1269,10064,7826,6592,16.3,1691478000,265,12.4,4.0
48,2023-08-09,11.9,53,418,325,122,919,963,19.0,1691614800,9.4,269,9.8,1691618400,14.0,1691647200,0.0,0.0,1013,final,77.7,1013,0,,290,1265,10034,7794,6960,16.0,1691564400,269,11.6,2.7
64,2023-08-10,13.0,53,417,323,122,919,961,18.9,1691701200,9.2,244,10.7,1691712000,14.0,1691650800,0.0,0.0,1014,final,80.5,1014,0,,292,1260,10003,7761,7003,16.5,1691650800,244,12.0,2.8
66,2023-08-11,12.7,52,416,322,122,919,959,19.1,1691791200,8.9,257,7.6,1691794800,15.6,1691748000,0.0,0.0,1015,final,78.8,1015,0,,285,1256,9973,7727,6830,16.6,1691737200,257,10.8,2.9
49,2023-08-12,12.4,52,414,321,122,918,957,21.5,1691884800,9.3,310,7.6,1691870400,15.3,1691906400,0.0,0.0,1015,final,74.8,1015,0,,310,1251,9944,7693,7437,17.3,1691823600,310,9.6,2.1
38,2023-08-13,12.9,52,413,319,122,918,955,22.5,1691964000,9.1,245,14.3,1691989200,14.8,1691920800,0.0,0.0,1014,final,73.5,1014,0,,304,1247,9918,7658,7288,18.2,1691910000,245,10.0,2.0
46,2023-08-14,13.6,52,412,318,122,918,952,22.7,1692057600,6.4,209,8.1,1692050400,16.1,1692014400,0.0,0.0,1013,final,72.5,1013,0,,243,1242,9895,7624,5837,18.9,1691996400,209,8.8,1.9
15,2023-08-15,13.7,52,411,316,122,918,950,23.5,1692129600,7.6,210,7.6,1692140400,16.0,1692097200,0.0,0.0,1014,final,74.5,1014,0,,302,1237,9874,7589,7247,18.8,1692082800,210,9.2,1.9
29,2023-08-16,14.9,51,411,315,122,917,948,23.3,1692226800,9.1,218,7.6,1692237600,16.1,1692190800,0.0,0.0,1013,final,78.2,1013,0,,298,1234,9852,7553,7153,19.1,1692169200,218,10.0,1.9
52,2023-08-17,14.0,51,410,313,122,917,945,20.3,1692298800,8.6,264,11.2,1692309600,15.6,1692277200,0.0,0.0,1011,final,80.6,1011,0,,294,1231,9830,7517,7046,17.6,1692255600,264,15.9,2.5
60,2023-08-18,14.1,51,409,312,122,917,943,21.6,1692392400,8.2,271,8.1,1692352800,16.8,1692349200,0.0,0.0,1010,final,76.3,1010,0,,260,1228,9807,7480,6231,18.6,1692342000,271,14.4,3.1
51,2023-08-19,13.7,51,408,310,121,917,940,19.4,1692486000,8.3,282,8.1,1692482400,16.4,1692453600,0.0,0.0,1009,final,79.6,1009,0,,295,1224,9783,7442,7091,17.4,1692428400,282,11.2,2.3
60,2023-08-20,13.2,51,407,309,121,916,938,28.3,1692572400,8.7,298,7.2,1692565200,15.7,1692522000,0.0,0.0,1006,final,67.9,1006,0,,297,1221,9759,7404,7124,20.0,1692514800,298,8.8,2.1
54,2023-08-21,15.2,51,406,307,121,916,935,22.0,1692658800,5.1,227,9.4,1692648000,17.1,1692615600,0.5,0.5,1011,final,75.3,1011,0,,248,1217,9734,7365,5941,19.7,1692601200,227,13.2,3.6
31,2023-08-22,15.2,51,405,305,121,916,932,22.2,1692734400,8.7,282,7.2,1692738000,18.5,1692712800,0.0,0.0,1015,final,73.6,1015,0,,301,1214,9708,7326,7234,20.3,1692687600,282,10.0,2.2
3,2023-08-23,15.9,50,403,304,121,915,930,29.3,1692828000,9.1,252,7.6,1692828000,18.1,1692795600,0.0,0.0,1012,final,67.5,1012,0,,303,1210,9682,7286,7281,22.9,1692774000,252,10.0,1.9
20,2023-08-24,14.4,50,402,302,121,915,927,22.6,1692860400,9.0,278,8.9,1692928800,17.7,1692943200,0.0,0.0,1012,final,71.2,1012,0,,302,1207,9655,7246,7240,20.0,1692860400,278,12.0,2.6
56,2023-08-25,13.3,50,401,300,121,915,924,19.1,1693004400,8.6,263,7.6,1693011600,16.3,1693029600,0.0,0.0,1015,final,77.2,1015,0,,266,1203,9627,7204,6373,17.5,1692946800,263,10.4,3.1
54,2023-08-26,11.9,50,400,298,121,914,921,18.4,1693087200,9.0,237,8.1,1693101600,15.1,1693058400,0.0,0.0,1016,final,76.1,1016,0,,275,1199,9598,7163,6594,16.4,1693033200,237,10.4,2.3
44,2023-08-27,12.0,50,399,297,121,914,918,20.7,1693177200,8.8,214,8.1,1693188000,14.8,1693137600,0.0,0.0,1016,final,73.2,1016,0,,290,1195,9568,7120,6968,17.3,1693119600,214,9.6,2.4
10,2023-08-28,12.5,50,397,295,120,914,915,22.7,1693256400,8.8,230,8.9,1693270800,16.2,1693227600,0.0,0.0,1015,final,70.7,1015,0,,295,1191,9538,7078,7074,18.4,1693206000,230,10.4,2.4
7,2023-08-29,11.3,49,396,293,120,913,912,24.3,1693350000,8.8,209,7.2,1693292400,15.3,1693303200,0.0,0.0,1014,final,63.7,1014,0,,293,1187,9506,7034,7034,19.2,1693292400,209,10.0,2.6
12,2023-08-30,13.9,49,395,291,120,913,908,29.1,1693429200,8.7,197,7.2,1693436400,18.7,1693400400,0.0,0.0,1011,final,62.9,1011,0,,291,1182,9474,6990,6990,22.5,1693378800,197,9.6,1.8
36,2023-08-31,12.7,49,393,289,120,912,905,19.4,1693465200,8.3,230,8.9,1693519200,15.7,1693486800,0.0,0.0,1007,final,75.8,1007,0,,271,1178,9441,6946,6494,17.2,1693465200,230,12.0,2.7
75,2023-09-01,13.2,49,392,288,120,912,902,18.5,1693620000,2.7,240,9.4,1693602000,15.2,1693569600,0.0,0.0,1009,final,79.8,1009,0,,80,1173,9407,6901,1916,16.8,1693551600,240,12.9,4.3
65,2023-09-02,13.5,49,390,286,120,911,898,21.0,1693695600,2.8,217,6.3,1693641600,16.9,1693645200,0.0,0.0,1014,final,71.8,1014,0,,110,1169,9371,6855,2633,18.9,1693638000,217,8.0,2.2
50,2023-09-03,13.2,49,389,284,120,911,895,19.7,1693785600,5.2,281,7.6,1693782000,15.9,1693753200,0.0,0.0,1017,final,75.8,1017,0,,197,1164,9335,6809,4719,17.7,1693724400,281,9.6,3.0
43,2023-09-04,12.7,48,387,282,119,910,891,19.1,1693868400,8.3,235,8.9,1693882800,14.9,1693839600,0.0,0.0,1015,final,77.9,1015,0,,251,1159,9298,6763,6015,16.7,1693810800,235,10.8,2.5
41,2023-09-05,11.8,48,386,280,119,910,888,20.6,1693951200,8.3,279,8.1,1693958400,15.0,1693918800,0.0,0.0,1012,final,73.7,1012,0,,270,1154,9259,6716,6487,16.9,1693897200,279,8.8,2.5
